date,TICKER,Y
19760730,FIS,1
19760730,AHC,0
19760730,MET,1
19760730,ALK,0
19760730,BEN,0
19760730,CCI,1
19760730,DOLR,1
19760730,DOYL,0
19760730,DURI,0
19760730,CNP,1
19760730,HCP,1
19760730,HP,0
19760730,HRL,1
19760730,IT,1
19760730,MAGM,1
19760730,MAS,1
19760730,MCO,1
19760730,FITB,0
19760730,NOV,0
19760730,NUE,1
19760730,OXY,0
19760730,FABC,0
19760730,PLL,1
19760730,PX,1
19760730,PM,0
19760730,FEMP,1
19760730,RIC,1
19760730,SHW,1
19760730,TSO,1
19760730,WMB,1
19760730,EA,0
19760730,NOB,0
19760730,NI,0
19760730,PLD,1
19760730,AEE,0
19760730,APA,0
19760730,MAT,1
19760730,BDX,0
19760730,CA,0
19760730,WY,1
19760730,CSC,1
19760730,IFF,1
19760730,PNC,0
19760730,TL,0
19760730,ZY,0
19760730,CHD,1
19760730,CUM,0
19760730,PH,1
19760730,CHHC,0
19760730,RE,1
19760730,PSA,0
19760730,EGG,0
19760730,MTB,1
19760730,NRL,1
19760730,DEN,1
19760730,JCI,0
19760730,SJM,1
19760730,HBAN,0
19760730,FLS,1
19760730,SWK,1
19760730,MCD,1
19760730,VFC,1
19760730,NU,0
19760730,COF,0
19760730,AVY,1
19760730,AUD,1
19760730,KEY,1
19760730,TYC,0
19760730,PRU,1
19760730,MAC,0
19760730,MMC,1
19760730,WEC,0
19760730,AHA,1
19760730,MOS,0
19760730,HII,1
19760730,CLX,0
19760730,GPC,1
19760730,MHS,1
19760730,CN,1
19760730,AET,0
19760730,FNC,1
19760730,LB,1
19760730,APH,0
19760730,MKC,1
19760730,CHL,0
19760730,STT,1
19760730,SRH,0
19760730,JPM,1
19760730,CMX,0
19760730,DNB,1
19760730,HUM,1
19760730,UNP,1
19760730,TAP,1
19760730,LNC,0
19760730,DH,1
19760730,HRB,0
19760730,BK,0
19760730,DMG,0
19760730,WFC,0
19760730,LNT,0
19760730,AEI,0
19760730,,0
19760730,CRM,0
19760730,LLY,1
19760730,FGG,1
19760730,HSP,1
19760730,KNB,0
19760730,MTWN,0
19760730,CUZ,1
19760730,FB,0
19760730,OMC,0
19760730,DRI,1
19760730,SYY,1
19760730,ARE,1
19760730,SK,1
19760730,MCCRK,0
19760730,CI,1
19760730,WDC,0
19760730,,0
19760730,JEC,0
19760730,COO,0
19760730,EFX,0
19760730,GWW,1
19760730,LEN,1
19760730,COL,1
19760730,HAS,0
19760730,IPG,1
19760730,ALB,0
19760730,PHM,0
19760730,V,0
19760730,LH,0
19760730,BAC,1
19760730,SNI,0
19760730,EXR,1
19760730,ADI,1
19760730,CHK,1
19760730,WMT,1
19760730,SLG,1
19760730,CAG,1
19760730,CF,1
19760730,CB,1
19760730,GGP,0
19760730,ITW,1
19760730,NAVI,0
19760730,AIV,0
19760730,HES,1
19760730,BLL,1
19760730,CMG,1
19760730,TEL,0
19760730,NOBE,1
19760730,HD,0
19760730,AFL,1
19760730,OJ,1
19760730,URI,1
19760730,NTRS,0
19760730,FRT,0
19760730,E,0
19760730,LUV,0
19760730,WPL,0
19760730,BAM,0
19760730,L,0
19760730,GPS,1
19760730,AEXP,0
19760730,CHUB,0
19760730,ACCOB,1
19760730,INTC,1
19760730,NCNB,1
19760730,STPL,0
19760730,ADDS,1
19760730,APHM,0
19760730,MTEX,1
19760730,MDTR,0
19760730,SNAP,0
19760730,PSCI,0
19760730,PROV,1
19760730,PCAR,0
19760730,,1
19760730,STRE,0
19760730,ANLG,1
19760730,LEGG,0
19760730,NEWL,0
19760730,SAIR,1
19760730,AMDV,0
19760730,LOWE,0
19760730,NOBL,1
19760730,MSID,0
19760730,PNTA,0
19760730,TRMO,0
19760730,,0
19760730,AALS,0
19760730,LIMT,1
19760730,PROG,0
19760730,CNWN,0
19760730,FCMB,0
19760730,FBKS,1
19760730,WDCL,1
19760730,AIGR,0
19760730,MONC,0
19760730,PLEY,0
19760730,MYLN,1
19760730,ECON,1
19760730,SNAT,1
19760730,STBK,1
19760730,TYSN,0
19760730,UVBK,0
19760730,ZION,0
19760730,CFIP,0
19760831,AMT,0
19760831,ACD,1
19760831,ABC,0
19760831,T,0
19760831,AME,0
19760831,A,0
19760831,ADM,1
19760831,DG,0
19760831,ADBE,1
19760831,CPC,1
19760831,C,1
19760831,KO,0
19760831,ED,0
19760831,DTE,0
19760831,ETN,1
19760831,XON,0
19760831,GD,1
19760831,GE,1
19760831,GM,0
19760831,DMAL,1
19760831,IR,1
19760831,IBM,0
19760831,IIN,0
19760831,KSU,1
19760831,MRO,0
19760831,MA,0
19760831,MGM,0
19760831,PCG,0
19760831,PEP,0
19760831,MO,0
19760831,P,1
19760831,PVH,0
19760831,SLB,0
19760831,SIH,0
19760831,SD,0
19760831,STX,0
19760831,AMAT,1
19760831,TU,0
19760831,X,1
19760831,VMC,0
19760831,WMRY,0
19760831,WU,0
19760831,WX,0
19760831,Z,1
19760831,TXN,1
19760831,SCE,0
19760831,PDI,1
19760831,IQ,1
19760831,GS,1
19760831,GT,0
19760831,HSY,1
19760831,KR,0
19760831,MES,0
19760831,GIS,0
19760831,ALL,1
19760831,MPI,0
19760831,MHP,0
19760831,KMB,1
19760831,UTX,1
19760831,PG,1
19760831,ES,0
19760831,APC,1
19760831,HON,1
19760831,SO,0
19760831,CAT,1
19760831,CL,0
19760831,ROK,0
19760831,FMC,1
19760831,DE,1
19760831,BMY,1
19760831,D,0
19760831,WAG,0
19760831,BA,0
19760831,UAL,1
19760831,REDF,1
19760831,ROP,1
19760831,TLC,0
19760831,ABT,0
19760831,CBS,1
19760831,HD,1
19760831,XLO,1
19760831,AMR,1
19760831,LK,1
19760831,W,0
19760831,NEM,1
19760831,PFG,1
19760831,COG,1
19760831,NRG,1
19760831,IP,0
19760831,PE,0
19760831,HOU,0
19760831,PFE,0
19760831,EMR,1
19760831,JNJ,0
19760831,GLW,0
19760831,PPG,1
19760831,PPL,0
19760831,MMM,0
19760831,MRK,0
19760831,MOT,1
19760831,OEC,0
19760831,SCG,0
19760831,CVX,0
19760831,CMS,0
19760831,HLT,0
19760831,CINF,0
19760831,WPC,0
19760831,AWK,1
19760831,TXT,0
19760831,PEG,0
19760831,HAL,0
19760831,NSP,0
19760831,MSU,0
19760831,AEP,0
19760831,FPL,0
19760831,SIG,0
19760831,EQT,0
19760831,AA,0
19760831,NOC,0
19760831,RTN,1
19760831,UEP,0
19760831,CMCSA,0
19760831,DBNK,0
19760831,COST,0
19760831,ONG,1
19760831,CPB,1
19760831,WHR,1
19760831,HRS,0
19760831,FOR,0
19760831,F,1
19760831,DOV,1
19760831,DAL,1
19760831,ADP,1
19760831,FLR,0
19760831,DIS,0
19760831,TGT,0
19760831,STAK,1
19760831,LTR,1
19760831,MD,0
19760831,K,0
19760831,VAR,1
19760831,AMP,1
19760831,MAR,1
19760831,SPG,1
19760831,HWP,1
19760831,FOX,0
19760831,BAX,1
19760831,DUK,0
19760831,XRX,0
19760831,AZP,1
19760831,,0
19760831,NSC,1
19760831,APD,1
19760831,VNO,1
19760831,KCG,1
19760831,FIS,0
19760831,AHC,1
19760831,MET,0
19760831,ALK,1
19760831,BEN,1
19760831,CCI,0
19760831,DOLR,0
19760831,DOYL,0
19760831,DURI,0
19760831,CNP,1
19760831,HCP,0
19760831,HP,1
19760831,HRL,0
19760831,IT,0
19760831,MAGM,1
19760831,MAS,1
19760831,MCO,1
19760831,FITB,0
19760831,NOV,1
19760831,NUE,1
19760831,OXY,1
19760831,FABC,1
19760831,PLL,1
19760831,PX,0
19760831,PM,0
19760831,FEMP,0
19760831,RIC,0
19760831,SHW,0
19760831,TSO,0
19760831,WMB,0
19760831,EA,1
19760831,NOB,1
19760831,NI,0
19760831,PLD,1
19760831,AEE,1
19760831,APA,1
19760831,MAT,1
19760831,BDX,1
19760831,CA,0
19760831,WY,1
19760831,CSC,0
19760831,IFF,0
19760831,PNC,1
19760831,TL,0
19760831,ZY,1
19760831,CHD,1
19760831,CUM,0
19760831,PH,1
19760831,CHHC,0
19760831,RE,1
19760831,PSA,0
19760831,EGG,1
19760831,MTB,1
19760831,NRL,0
19760831,DEN,0
19760831,JCI,1
19760831,SJM,0
19760831,HBAN,0
19760831,FLS,0
19760831,SWK,1
19760831,MCD,1
19760831,VFC,1
19760831,NU,0
19760831,COF,0
19760831,AVY,1
19760831,AUD,1
19760831,KEY,1
19760831,TYC,1
19760831,PRU,0
19760831,MAC,0
19760831,MMC,1
19760831,WEC,0
19760831,AHA,0
19760831,MOS,1
19760831,HII,0
19760831,CLX,0
19760831,GPC,1
19760831,MHS,1
19760831,CN,0
19760831,AET,0
19760831,FNC,1
19760831,LB,1
19760831,APH,1
19760831,MKC,0
19760831,CHL,0
19760831,STT,0
19760831,SRH,0
19760831,JPM,1
19760831,CMX,1
19760831,DNB,1
19760831,HUM,1
19760831,UNP,1
19760831,TAP,1
19760831,LNC,0
19760831,DH,0
19760831,HRB,0
19760831,BK,1
19760831,DMG,1
19760831,WFC,1
19760831,LNT,0
19760831,AEI,1
19760831,,0
19760831,CRM,1
19760831,LLY,0
19760831,FGG,0
19760831,HSP,1
19760831,KNB,0
19760831,MTWN,0
19760831,CUZ,1
19760831,FB,1
19760831,OMC,0
19760831,DRI,0
19760831,SYY,0
19760831,ARE,0
19760831,SK,0
19760831,MCCRK,1
19760831,CI,1
19760831,WDC,0
19760831,,1
19760831,JEC,0
19760831,COO,1
19760831,EFX,0
19760831,GWW,1
19760831,LEN,1
19760831,COL,0
19760831,HAS,0
19760831,IPG,0
19760831,ALB,0
19760831,PHM,0
19760831,V,1
19760831,LH,0
19760831,BAC,1
19760831,SNI,0
19760831,EXR,1
19760831,ADI,0
19760831,CHK,1
19760831,WMT,0
19760831,SLG,0
19760831,CAG,1
19760831,CF,0
19760831,CB,0
19760831,GGP,0
19760831,ITW,1
19760831,NAVI,0
19760831,AIV,0
19760831,HES,0
19760831,BLL,1
19760831,CMG,0
19760831,TEL,0
19760831,NOBE,0
19760831,HD,0
19760831,AFL,0
19760831,OJ,1
19760831,URI,0
19760831,NTRS,1
19760831,FRT,0
19760831,E,1
19760831,LUV,1
19760831,WPL,0
19760831,BAM,1
19760831,L,1
19760831,GPS,1
19760831,AEXP,0
19760831,CHUB,1
19760831,ACCOB,0
19760831,INTC,1
19760831,NCNB,1
19760831,STPL,1
19760831,ADDS,1
19760831,APHM,1
19760831,MTEX,1
19760831,MDTR,1
19760831,SNAP,1
19760831,PSCI,1
19760831,PROV,0
19760831,PCAR,0
19760831,,0
19760831,STRE,1
19760831,ANLG,1
19760831,LEGG,1
19760831,NEWL,1
19760831,SAIR,0
19760831,AMDV,1
19760831,LOWE,1
19760831,NOBL,0
19760831,MSID,1
19760831,PNTA,0
19760831,TRMO,1
19760831,,0
19760831,AALS,0
19760831,LIMT,1
19760831,PROG,0
19760831,CNWN,0
19760831,FCMB,1
19760831,FBKS,1
19760831,WDCL,1
19760831,AIGR,0
19760831,MONC,1
19760831,PLEY,1
19760831,MYLN,0
19760831,ECON,0
19760831,SNAT,0
19760831,STBK,0
19760831,TYSN,1
19760831,UVBK,0
19760831,ZION,1
19760831,CFIP,0
19760930,AMT,1
19760930,ACD,0
19760930,ABC,1
19760930,T,1
19760930,AME,1
19760930,A,0
19760930,ADM,1
19760930,DG,1
19760930,ADBE,1
19760930,CPC,1
19760930,C,1
19760930,KO,1
19760930,ED,1
19760930,DTE,0
19760930,ETN,1
19760930,XON,0
19760930,GD,0
19760930,GE,0
19760930,GM,0
19760930,DMAL,0
19760930,IR,1
19760930,IBM,0
19760930,IIN,0
19760930,KSU,0
19760930,MRO,0
19760930,MA,1
19760930,MGM,1
19760930,PCG,0
19760930,PEP,0
19760930,MO,0
19760930,P,0
19760930,PVH,1
19760930,SLB,0
19760930,SIH,0
19760930,SD,1
19760930,STX,0
19760930,AMAT,0
19760930,TU,1
19760930,X,0
19760930,VMC,0
19760930,WMRY,0
19760930,WU,0
19760930,WX,0
19760930,Z,0
19760930,TXN,0
19760930,SCE,0
19760930,PDI,1
19760930,IQ,1
19760930,GS,1
19760930,GT,0
19760930,HSY,1
19760930,KR,1
19760930,MES,1
19760930,GIS,1
19760930,ALL,0
19760930,MPI,1
19760930,MHP,1
19760930,KMB,0
19760930,UTX,0
19760930,PG,1
19760930,ES,0
19760930,APC,1
19760930,HON,0
19760930,SO,0
19760930,CAT,1
19760930,CL,1
19760930,ROK,0
19760930,FMC,0
19760930,DE,1
19760930,BMY,1
19760930,D,1
19760930,WAG,1
19760930,BA,0
19760930,UAL,1
19760930,REDF,1
19760930,ROP,0
19760930,TLC,1
19760930,ABT,0
19760930,CBS,1
19760930,HD,0
19760930,XLO,0
19760930,AMR,1
19760930,LK,1
19760930,W,0
19760930,NEM,1
19760930,PFG,0
19760930,COG,0
19760930,NRG,1
19760930,IP,0
19760930,PE,0
19760930,HOU,0
19760930,PFE,0
19760930,EMR,1
19760930,JNJ,1
19760930,GLW,1
19760930,PPG,1
19760930,PPL,0
19760930,MMM,0
19760930,MRK,0
19760930,MOT,1
19760930,OEC,0
19760930,SCG,0
19760930,CVX,0
19760930,CMS,0
19760930,HLT,1
19760930,CINF,1
19760930,WPC,0
19760930,AWK,1
19760930,TXT,1
19760930,PEG,0
19760930,HAL,0
19760930,NSP,1
19760930,MSU,0
19760930,AEP,0
19760930,FPL,0
19760930,SIG,1
19760930,EQT,0
19760930,AA,0
19760930,NOC,1
19760930,RTN,0
19760930,UEP,1
19760930,CMCSA,1
19760930,DBNK,0
19760930,COST,1
19760930,ONG,0
19760930,CPB,1
19760930,WHR,1
19760930,HRS,1
19760930,FOR,1
19760930,F,0
19760930,DOV,0
19760930,DAL,0
19760930,ADP,1
19760930,FLR,1
19760930,DIS,1
19760930,TGT,0
19760930,STAK,0
19760930,LTR,0
19760930,MD,1
19760930,K,0
19760930,VAR,0
19760930,AMP,0
19760930,MAR,0
19760930,SPG,0
19760930,HWP,0
19760930,FOX,0
19760930,BAX,0
19760930,DUK,0
19760930,XRX,1
19760930,AZP,1
19760930,,0
19760930,NSC,0
19760930,APD,1
19760930,VNO,1
19760930,KCG,1
19760930,FIS,1
19760930,AHC,0
19760930,MET,1
19760930,ALK,1
19760930,BEN,1
19760930,CCI,1
19760930,DOLR,1
19760930,DOYL,0
19760930,DURI,1
19760930,CNP,0
19760930,HCP,1
19760930,HP,0
19760930,HRL,1
19760930,IT,1
19760930,MAGM,1
19760930,MAS,0
19760930,MCO,1
19760930,FITB,0
19760930,NOV,0
19760930,NUE,1
19760930,OXY,0
19760930,FABC,0
19760930,PLL,1
19760930,PX,1
19760930,PM,0
19760930,FEMP,0
19760930,RIC,0
19760930,SHW,1
19760930,TSO,1
19760930,WMB,0
19760930,EA,0
19760930,NOB,1
19760930,NI,0
19760930,PLD,0
19760930,AEE,1
19760930,APA,1
19760930,MAT,1
19760930,BDX,1
19760930,CA,0
19760930,WY,0
19760930,CSC,1
19760930,IFF,0
19760930,PNC,1
19760930,TL,0
19760930,ZY,0
19760930,CHD,1
19760930,CUM,0
19760930,PH,0
19760930,CHHC,0
19760930,RE,1
19760930,PSA,1
19760930,EGG,1
19760930,MTB,1
19760930,NRL,1
19760930,DEN,1
19760930,JCI,1
19760930,SJM,0
19760930,HBAN,0
19760930,FLS,1
19760930,SWK,0
19760930,MCD,1
19760930,VFC,0
19760930,NU,0
19760930,COF,1
19760930,AVY,1
19760930,AUD,0
19760930,KEY,1
19760930,TYC,0
19760930,PRU,1
19760930,MAC,0
19760930,MMC,0
19760930,WEC,1
19760930,AHA,0
19760930,MOS,0
19760930,HII,1
19760930,CLX,1
19760930,GPC,0
19760930,MHS,0
19760930,CN,0
19760930,AET,1
19760930,FNC,1
19760930,LB,1
19760930,APH,1
19760930,MKC,0
19760930,CHL,1
19760930,STT,0
19760930,SRH,1
19760930,JPM,1
19760930,CMX,0
19760930,DNB,0
19760930,HUM,0
19760930,UNP,1
19760930,TAP,0
19760930,LNC,1
19760930,DH,1
19760930,HRB,1
19760930,BK,1
19760930,DMG,1
19760930,WFC,1
19760930,LNT,1
19760930,AEI,0
19760930,,0
19760930,CRM,0
19760930,LLY,1
19760930,FGG,1
19760930,HSP,0
19760930,KNB,0
19760930,MTWN,1
19760930,CUZ,1
19760930,FB,1
19760930,OMC,1
19760930,DRI,1
19760930,SYY,0
19760930,ARE,1
19760930,SK,0
19760930,MCCRK,0
19760930,CI,1
19760930,WDC,0
19760930,,0
19760930,JEC,1
19760930,COO,1
19760930,EFX,0
19760930,GWW,0
19760930,LEN,0
19760930,COL,0
19760930,HAS,0
19760930,IPG,0
19760930,ALB,1
19760930,PHM,0
19760930,V,1
19760930,LH,1
19760930,BAC,0
19760930,SNI,1
19760930,EXR,1
19760930,ADI,1
19760930,CHK,0
19760930,WMT,0
19760930,SLG,1
19760930,CAG,0
19760930,CF,1
19760930,CB,1
19760930,GGP,1
19760930,ITW,0
19760930,NAVI,0
19760930,HES,1
19760930,BLL,0
19760930,CMG,1
19760930,TEL,0
19760930,NOBE,0
19760930,HD,1
19760930,AFL,1
19760930,OJ,1
19760930,URI,1
19760930,NTRS,1
19760930,FRT,0
19760930,E,0
19760930,LUV,1
19760930,WPL,0
19760930,BAM,1
19760930,L,0
19760930,GPS,1
19760930,AEXP,1
19760930,CHUB,0
19760930,ACCOB,1
19760930,INTC,1
19760930,NCNB,0
19760930,STPL,0
19760930,ADDS,1
19760930,APHM,0
19760930,MTEX,0
19760930,MDTR,1
19760930,SNAP,0
19760930,PSCI,0
19760930,PROV,0
19760930,PCAR,1
19760930,,1
19760930,STRE,0
19760930,ANLG,0
19760930,LEGG,1
19760930,NEWL,0
19760930,SAIR,1
19760930,AMDV,0
19760930,LOWE,1
19760930,NOBL,0
19760930,MSID,1
19760930,PNTA,0
19760930,TRMO,0
19760930,,1
19760930,AALS,0
19760930,LIMT,1
19760930,PROG,0
19760930,CNWN,0
19760930,FCMB,0
19760930,FBKS,1
19760930,WDCL,1
19760930,AIGR,1
19760930,MONC,0
19760930,PLEY,0
19760930,MYLN,1
19760930,ECON,1
19760930,SNAT,1
19760930,STBK,0
19760930,TYSN,1
19760930,UVBK,0
19760930,ZION,0
19760930,CFIP,0
19761029,AMT,0
19761029,ACD,1
19761029,ABC,0
19761029,T,0
19761029,AME,1
19761029,A,1
19761029,ADM,0
19761029,DG,0
19761029,ADBE,1
19761029,CPC,0
19761029,C,1
19761029,KO,1
19761029,ED,1
19761029,DTE,0
19761029,ETN,1
19761029,XON,1
19761029,GD,1
19761029,GE,0
19761029,GM,0
19761029,DMAL,1
19761029,IR,0
19761029,IBM,1
19761029,IIN,1
19761029,KSU,1
19761029,MRO,1
19761029,MA,0
19761029,MGM,0
19761029,PCG,1
19761029,PEP,1
19761029,MO,0
19761029,P,1
19761029,PVH,1
19761029,SLB,1
19761029,SIH,1
19761029,SD,1
19761029,STX,0
19761029,AMAT,1
19761029,TU,0
19761029,X,1
19761029,VMC,0
19761029,WMRY,0
19761029,WU,1
19761029,WX,1
19761029,Z,1
19761029,TXN,1
19761029,SCE,1
19761029,PDI,1
19761029,IQ,0
19761029,GS,1
19761029,GT,1
19761029,HSY,0
19761029,KR,0
19761029,MES,0
19761029,GIS,1
19761029,ALL,1
19761029,MPI,0
19761029,MHP,1
19761029,KMB,1
19761029,UTX,0
19761029,PG,0
19761029,ES,0
19761029,APC,0
19761029,HON,1
19761029,SO,0
19761029,CAT,0
19761029,CL,0
19761029,ROK,0
19761029,FMC,1
19761029,DE,0
19761029,BMY,1
19761029,D,1
19761029,WAG,0
19761029,BA,1
19761029,UAL,1
19761029,REDF,1
19761029,ROP,1
19761029,TLC,1
19761029,ABT,0
19761029,CBS,1
19761029,HD,0
19761029,XLO,0
19761029,AMR,0
19761029,LK,1
19761029,W,0
19761029,NEM,0
19761029,PFG,0
19761029,COG,0
19761029,NRG,1
19761029,IP,1
19761029,PE,0
19761029,HOU,0
19761029,PFE,0
19761029,EMR,1
19761029,JNJ,1
19761029,GLW,1
19761029,PPG,0
19761029,PPL,1
19761029,MMM,1
19761029,MRK,1
19761029,MOT,1
19761029,OEC,0
19761029,SCG,0
19761029,CVX,0
19761029,CMS,0
19761029,HLT,1
19761029,CINF,0
19761029,WPC,0
19761029,AWK,0
19761029,TXT,1
19761029,PEG,0
19761029,HAL,1
19761029,NSP,0
19761029,MSU,1
19761029,AEP,0
19761029,FPL,1
19761029,SIG,0
19761029,EQT,0
19761029,AA,1
19761029,NOC,0
19761029,RTN,0
19761029,UEP,1
19761029,CMCSA,0
19761029,DBNK,0
19761029,COST,0
19761029,ONG,0
19761029,CPB,0
19761029,WHR,0
19761029,HRS,1
19761029,FOR,1
19761029,F,1
19761029,DOV,0
19761029,DAL,1
19761029,ADP,0
19761029,FLR,1
19761029,DIS,1
19761029,TGT,0
19761029,STAK,0
19761029,LTR,1
19761029,MD,1
19761029,K,0
19761029,VAR,1
19761029,AMP,1
19761029,MAR,0
19761029,SPG,0
19761029,HWP,1
19761029,FOX,1
19761029,BAX,0
19761029,DUK,1
19761029,XRX,1
19761029,AZP,0
19761029,,0
19761029,NSC,1
19761029,APD,1
19761029,VNO,1
19761029,KCG,0
19761029,FIS,1
19761029,AHC,0
19761029,MET,1
19761029,ALK,0
19761029,BEN,1
19761029,CCI,0
19761029,DOLR,1
19761029,DOYL,1
19761029,DURI,0
19761029,CNP,0
19761029,HCP,1
19761029,HP,0
19761029,HRL,0
19761029,IT,1
19761029,MAGM,1
19761029,MAS,1
19761029,MCO,0
19761029,FITB,1
19761029,NOV,1
19761029,NUE,1
19761029,OXY,0
19761029,FABC,0
19761029,PLL,1
19761029,PX,0
19761029,PM,0
19761029,FEMP,0
19761029,RIC,1
19761029,SHW,0
19761029,TSO,1
19761029,WMB,1
19761029,EA,1
19761029,NOB,0
19761029,NI,1
19761029,PLD,1
19761029,AEE,0
19761029,APA,1
19761029,MAT,1
19761029,BDX,1
19761029,CA,0
19761029,WY,0
19761029,CSC,0
19761029,IFF,1
19761029,PNC,1
19761029,TL,1
19761029,ZY,1
19761029,CHD,0
19761029,CUM,1
19761029,PH,0
19761029,CHHC,0
19761029,RE,1
19761029,PSA,1
19761029,EGG,1
19761029,MTB,0
19761029,NRL,1
19761029,DEN,1
19761029,JCI,0
19761029,SJM,0
19761029,HBAN,1
19761029,FLS,1
19761029,SWK,1
19761029,MCD,1
19761029,VFC,1
19761029,NU,0
19761029,COF,1
19761029,AVY,1
19761029,AUD,1
19761029,KEY,0
19761029,TYC,1
19761029,PRU,0
19761029,MAC,1
19761029,MMC,1
19761029,WEC,0
19761029,AHA,0
19761029,MOS,1
19761029,HII,1
19761029,CLX,0
19761029,GPC,1
19761029,MHS,1
19761029,CN,0
19761029,AET,0
19761029,FNC,1
19761029,LB,1
19761029,APH,0
19761029,MKC,0
19761029,CHL,1
19761029,STT,0
19761029,SRH,1
19761029,JPM,0
19761029,CMX,0
19761029,DNB,0
19761029,HUM,0
19761029,UNP,0
19761029,TAP,1
19761029,LNC,0
19761029,DH,0
19761029,HRB,0
19761029,BK,1
19761029,DMG,1
19761029,WFC,0
19761029,LNT,0
19761029,AEI,0
19761029,,0
19761029,CRM,1
19761029,LLY,0
19761029,FGG,0
19761029,HSP,1
19761029,KNB,0
19761029,MTWN,0
19761029,CUZ,0
19761029,FB,0
19761029,OMC,1
19761029,DRI,1
19761029,SYY,1
19761029,ARE,1
19761029,SK,1
19761029,MCCRK,0
19761029,CI,0
19761029,WDC,0
19761029,,1
19761029,JEC,1
19761029,COO,0
19761029,EFX,0
19761029,GWW,1
19761029,LEN,1
19761029,COL,1
19761029,HAS,0
19761029,IPG,0
19761029,ALB,0
19761029,PHM,1
19761029,V,0
19761029,LH,1
19761029,BAC,1
19761029,SNI,0
19761029,EXR,1
19761029,ADI,0
19761029,CHK,0
19761029,WMT,1
19761029,SLG,0
19761029,CAG,0
19761029,CF,0
19761029,CB,0
19761029,GGP,0
19761029,ITW,1
19761029,NAVI,1
19761029,HES,1
19761029,BLL,1
19761029,CMG,0
19761029,TEL,0
19761029,NOBE,1
19761029,HD,0
19761029,AFL,1
19761029,OJ,1
19761029,URI,0
19761029,NTRS,0
19761029,FRT,0
19761029,E,0
19761029,LUV,0
19761029,WPL,0
19761029,BAM,0
19761029,L,0
19761029,GPS,0
19761029,AEXP,0
19761029,CHUB,0
19761029,ACCOB,0
19761029,INTC,1
19761029,NCNB,1
19761029,STPL,0
19761029,ADDS,1
19761029,APHM,0
19761029,MTEX,0
19761029,MDTR,0
19761029,SNAP,0
19761029,PSCI,0
19761029,PROV,0
19761029,PCAR,1
19761029,,0
19761029,STRE,1
19761029,ANLG,0
19761029,LEGG,1
19761029,NEWL,1
19761029,SAIR,1
19761029,AMDV,1
19761029,LOWE,0
19761029,NOBL,1
19761029,MSID,0
19761029,PNTA,1
19761029,TRMO,0
19761029,,0
19761029,AALS,0
19761029,LIMT,0
19761029,PROG,1
19761029,CNWN,1
19761029,FCMB,0
19761029,FBKS,0
19761029,WDCL,0
19761029,AIGR,1
19761029,MONC,1
19761029,PLEY,0
19761029,MYLN,0
19761029,ECON,0
19761029,SNAT,0
19761029,STBK,0
19761029,TYSN,1
19761029,UVBK,0
19761029,ZION,1
19761029,CFIP,0
19761130,AMT,1
19761130,ACD,1
19761130,ABC,0
19761130,T,0
19761130,AME,0
19761130,A,0
19761130,ADM,1
19761130,DG,0
19761130,ADBE,1
19761130,CPC,1
19761130,C,1
19761130,KO,1
19761130,ED,0
19761130,DTE,1
19761130,ETN,1
19761130,XON,1
19761130,GD,0
19761130,GE,1
19761130,GM,1
19761130,DMAL,1
19761130,IR,1
19761130,IBM,1
19761130,IIN,0
19761130,KSU,1
19761130,MRO,1
19761130,MA,0
19761130,MGM,0
19761130,PCG,0
19761130,PEP,1
19761130,MO,1
19761130,P,0
19761130,PVH,0
19761130,SLB,1
19761130,SIH,1
19761130,SD,1
19761130,STX,1
19761130,AMAT,1
19761130,TU,0
19761130,X,1
19761130,VMC,1
19761130,WMRY,1
19761130,WU,0
19761130,WX,1
19761130,Z,0
19761130,TXN,1
19761130,SCE,1
19761130,PDI,0
19761130,IQ,1
19761130,GS,0
19761130,GT,0
19761130,HSY,1
19761130,KR,1
19761130,MES,0
19761130,GIS,0
19761130,ALL,1
19761130,MPI,0
19761130,MHP,0
19761130,KMB,0
19761130,UTX,0
19761130,PG,1
19761130,ES,0
19761130,APC,0
19761130,HON,1
19761130,SO,1
19761130,CAT,1
19761130,CL,1
19761130,ROK,1
19761130,FMC,0
19761130,DE,1
19761130,BMY,1
19761130,D,0
19761130,WAG,1
19761130,BA,0
19761130,UAL,0
19761130,REDF,0
19761130,ROP,0
19761130,TLC,1
19761130,ABT,1
19761130,CBS,0
19761130,HD,1
19761130,XLO,0
19761130,AMR,1
19761130,LK,1
19761130,W,0
19761130,NEM,0
19761130,PFG,0
19761130,COG,0
19761130,NRG,1
19761130,IP,1
19761130,PE,1
19761130,HOU,0
19761130,PFE,1
19761130,EMR,1
19761130,JNJ,1
19761130,GLW,0
19761130,PPG,0
19761130,PPL,0
19761130,MMM,1
19761130,MRK,1
19761130,MOT,0
19761130,OEC,1
19761130,SCG,0
19761130,CVX,1
19761130,CMS,1
19761130,HLT,0
19761130,,0
19761130,CINF,0
19761130,WPC,1
19761130,AWK,0
19761130,TXT,1
19761130,PEG,1
19761130,HAL,0
19761130,NSP,0
19761130,MSU,0
19761130,AEP,1
19761130,FPL,0
19761130,SIG,1
19761130,EQT,1
19761130,AA,1
19761130,NOC,0
19761130,RTN,1
19761130,UEP,1
19761130,CMCSA,0
19761130,DBNK,0
19761130,COST,1
19761130,ONG,1
19761130,CPB,0
19761130,WHR,0
19761130,HRS,0
19761130,FOR,0
